date,title,link,article,cost_parsed
2017-10-26 17:16 ,"
                                High Efficiency Products Compete Severely, Mono-Si PERC PV Cell Price Starts to Decline: Price Trend                            ",https://www.energytrend.com/pricequotes/20171026-12019.html,"









Price trend this week has continued the trends of the last two weeks. Despite the upturn in demand, upstream polysilicon price has become unstable due to capacity overhaul; si-wafer price is in a dilemma under the impact of increasing upstream material price and decreasing downstream PV cell price; PV cell price declined because of the lowering MIP; module price started to slightly go down owing to the drop of PV cell price. This trend meets the expectations of 2016 and 2017 made by developers.
Polysilicon
This week, polysilicon price has slightly increased. The spot market is influenced by the delayed overhaul from Q3 to Q4 by major manufacturers. Therefore, the average sales price slightly went up. Nevertheless, the overall trend is stable.
Si-wafer
Si-wafer sector is in a seesaw battle between the upstream and downstream of the industry chain: upstream polysilicon price is still high while downstream PV cell and module prices decreased. Si-wafer manufacturers have to make a choice between profit and market. Because none of the manufacturers have reached a consensus for the market, quoted prices remain flat. The demand of diamond wire cut multi-si wafer is stable, but the output is still under the limitation of wire material and capacity. The situation has prompted some manufacturers to increase their high prices, which has caused average prices to grow.
PV cell
The quoted price of multi-si cell in Taiwan has gotten closer to China’s USD 0.225/W this week. Because the support on PV cell market transfers to China’s module manufacturers, Taiwanese manufacturers have suffered more pressures. PERC PV cell price has dropped this week. The competition has become severe after the European Union lowered the trade barrier. High efficiency mono-si PERC PV cell has to compete with low efficiency PERC and Chinese manufacturers. Besides, the demand in the US has decreased, which has turned Europe into the world’s top choice target market for high efficiency capacity. These all reflect the increasing sales pressure of high efficiency product which results in the drop of price. Currently, China-made mono-si PERC price is RMB 2.05-2.2/W and Taiwan-made mono-si PERC price is USD 0.28-0.3/W.
Module
Benefiting from the decrease in PV cell price, average module price slightly declined this week, meeting the expectation of lowering module price on the market. The world’s market demand in Q4 focuses on China, India, Japan and Turkey. In addition, there are shipments for large scale tenders in South America. The stable demand supports module and PV cell. However, the following trend still has to wait until November, when Chinese distributed system demand expands.

",
2017-11-02 17:46 ,"
                                War between Mono-Si and Multi-Si Price Is About to Start: Price Trend                            ",https://www.energytrend.com/pricequotes/20171102-12028.html,"

Due to the weak demand of mono-crystalline products, mono-si wafer price dropped dramatically this week, while mono-si PV-cell price also dropped. Currently, prices of mono-si and multi-si are almost at the same level. Owing to the sluggish demand on the end market, the price war of the mono-si and multi-si products which is being driven by si-wafers and PV cells is about to start.








Polysilicon
Polysilicon price this week remained stable and didn’t change much. Because downstream si-wafer orders are stable and the overhauls of polysilicon manufacturers are still ongoing, it is expected that polysilicon can maintain its price for a while.
Si-wafer
Since the end of the Oct. 1 long holiday in China, mono-si PV-cell demand has been weak. To maintain the profits of downstream PV cell manufacturers and strengthen the competitiveness of mono-si PV-cell on the market, two Chinese leading manufacturers of mono-si wafers have lowered their prices this week. The prices of their 180-micron mono-si wafers have decreased by approximately RMB 0.4/pc to RMB 5.65/pc and RMB 5.6/pc respectively. This has encouraged the other mono-si wafer manufacturers to lower their prices.
As for multi-si wafer, the overall capacity of diamond wire saw is still tight, making the demand for traditional slurry saw process grow. However, under the impact of decreasing mono-crystalline products’ prices, multi-si wafer suppliers are under increased pressure to lower their price this week.
PV cell
With the help of declining mono-si wafer price, the trend of lowering price is being led by leading manufacturers of mono-si PV-cells as well, making the price become similar to multi-si PV-cell price. This puts pressure on both multi-si PV-cell and other mono-si PV-cell manufacturers. This week, the mono-si PV-cell price of the tier-one manufacturers decreased to RMB1.73-1.77/W, making the other PV cell manufacturers lower the prices to compete later.
In terms of high efficiency mono-si PERC PV cell, there has been a larger decline. Due to the slow demand on the high efficiency market, mono-si PERC PV cell has kept accumulating. Because mono-si PERC is profitable, its price continues to drop. Presently, mono-si PERC PV cell price has decreased to RMB 2-2.1/W, and Taiwan-made mono-si PERC price has declined to USD 0.28-0.29/W. Although it is expected to drop next week, the decline will be limited.
Module
With the help of declining PV cell price, both mono-si and multi-si module prices decreased. Currently, price of 270W multi-si module is RMB 2.71-2.75/W and price of mono-si module has become RMB 2.83-2.87/W. Owing to the larger decline of mono-si PV-cell price, prices of mono-si and multi-si module will become closer.
(Picture: Max Pixel  CC0)

",
2017-11-09 16:47 ,"
                                Price Battle to Start between Mono-Si and Multi-Si PV Cells; Impact on the Downstream Market will Need Two to Four Weeks: Price Trend                            ",https://www.energytrend.com/pricequotes/20171109-12037.html,"









After the decrease of mono-si PV-cell price last week, the PV cell sector of the supply chain this week suffered more impacts. The competition between mono-si PV-cell manufacturers became severe, and some prices dropped. Because mono-si PV-cell price largely declined last week, the module sector can slightly lower the price. However, the competition between mono-si and multi-si didn’t make much progress. Because the demand of current end market mainly comes from previous developers’ evaluation of installation requirements in the end of Q4, it still needs two to four weeks for the downstream prices of mono-si and multi-si to become the same.
Polysilicon
The peak of polysilicon manufacturers’ overhauls is over. However, because the demands of distributed system on the market are different and there are rumors about China’s double reverse tax rate being lower than 5% for the major polysilicon suppliers in Korea, and 5-10% for the other larger manufacturers, it is hard to improve the situation currently under the circumstance with uncertain demand and the lack of major developments. Polysilicon price this week, therefore, remained flat.
Si-wafer
Two leading manufacturers of mono-si wafer largely lowered the prices last week, making the prices of small manufacturers this week slightly decrease to RMB 5.6-5.7/pc. On the contrary, multi-si wafer didn’t suffer too much pressure this week. Although downstream PV cell engaged in the battle between mono-si and multi-si prices, demand of multi-si was stable and silicon wafer manufacturers didn’t suffer much pressure. Sales of diamond wire saw still remained and the price on Chinese market was RMB 4.75/W. For Taiwan’s multi-si wafers, because they mostly come from import and the demand of diamond wire saw si-wafer increased, the price was higher, at US$0.645-0.65/pc.
PV cell
As for PV cell sector, after the quick drops of mono-si PV-cell prices from some manufacturers last week, prices became the same between mono-si and multi-si and kept decreasing to fight for the markets, making the entire mono-si PV-cell price decline to RMB 1.73/W. For multi-si PV-cell, under the impact of the same prices between mono-si and multi-si, price became slightly unstable. However, price this week remained flat and it is not expected to change until next week.
The decrease of mono-si PERC PV cell price became stable this week. Price for efficiency above 21.2% was US$0.28-0.31/W and 20.8-21% was US$0.275-0.28/W. China’s quoted price was RMB 2.0-2.05/W.
Module
Due to the dramatic drop and severe competition for PV cell price, there were rooms for lowering module prices. Small and medium module manufacturers are likely to bargain and the prices on the market have decreased. Because the drop of PV cell price focused on mono-si PV-cell, the drop of module price centered on mono-si module as well.

",
2017-11-16 17:37 ,"
                                Mono-Si and Multi-Si Prices Have Been Locked in a Seesaw Struggle, Entire Price in Supply Chain Drops: Price Trend                            ",https://www.energytrend.com/pricequotes/20171116-12047.html,"









Under the influence of the same prices between mono-si and multi-si PV cells, the number of restocking orders in the mono-si supply chain has started to increase. However, price has remained steady since last week, as manufacturers are still clearing out their inventories. Although the restocking momentum for mono-si became strong, market condition of multi-si supply chain didn’t suffer the impact. With the support of distributed system and other international markets, sales of multi-si still remained full. Rumor has it that there will be another price decline for both mono-si and multi-si this month. However, the information hasn’t been proven yet.
Polysilicon
Because of stable downstream demand, polysilicon price basically remained the same. Actual agreed price was RMB 144-152/kg depending on the varieties of material quality and brand. The result of China’s double reverse tax rate for the polysilicon suppliers in Korea is expected to come out this month. If OCI tax rate is below 5%, prices on the market won’t be influenced much. But if it is between or above 5-10%, prices may increase slightly.
Si-wafer
Owing to the rapid decrease of mono-si PV cell price, mono-si module suppliers had more spaces for bargaining with EPC/investors, making the orders of upstream mono-si wafer increase.
Though the supply of diamond wire saw multi-si wafer increased, overall, the supply still wasn’t enough. However, due to the competitive relationship between mono-si, the average agreed price slightly went down. Meanwhile, to make multi-si PV cell remain competitive, it is rumored that the quoted prices of multi-si supply chain in December may become lower. Besides, it is rumored that the quoted prices of mono-si supply chain in December may decrease as well.
PV cell
PV cell price remained stable this week. Under the influences of China’s increasing demand of distributed system and India’s rising amount of restocking orders, inquiry of diamond wire PV cell continued to increase, boosting the demand for Taiwanese manufacturers, which allowed the prices to remain steady. Because of the decreasing PV cell price last week, mono-si supply chain increased station market’s demand for mono-si modules. However, their prices still remained flat.
In terms of mono-si PERC, after the rapid drop a few weeks ago, there was slow decrease this week. The test of China’s mono-si PERC PV cell price as RMB 2/W started this week. Next week, the price will have a chance to reach somewhere between RMB 1-2/W. Taiwan’s mono-si PERC PV cell price started to remain stable at USD 0.27-0.28/W. However, PERC PV cell price for efficiency of 20.6-20.8% may keep decreasing to the level of Chinese manufacturers.
Module
Because of the decreasing price of mono-si PV cell, there were more spaces of lowering prices for mono-si module manufacturers to accept clients’ requirements and the entire average price slightly declined. Price of the first-tier manufacturers was RMB 2.85-2.93/W. Price of the second-tier manufacturers was RMB 2.79-2.85/W. Demand for multi-si module has remained tight and its price has maintained RMB 2.7-2.8/W.
Although China’s long-rumored subsidy solution for distributed system hasn’t been released, demand for distributed system still increased. There are orders of module extending till December and the development of the installation in the end of the year has begun. Besides Chinese market, Indian market’s demand started to grow owing to the decrease of module and PV cell prices. It is expected that the situation will be more obvious in December.

",
2017-11-23 17:58 ,"
                                Mono-Si PERC PV Cell Price Has Dropped, while the Rest of the Sectors Have Remained Stable: Price Trend                            ",https://www.energytrend.com/pricequotes/20171123-12057.html,"









On the markets with low BOS costs such as China and India, high efficiency product mono-si PERC PV cell has weaker competitiveness in price–performance ratio. However, recently, the increasing demand of the distributed system in China on end market has made mono-si PERC price decrease. Due to the demand on the market, the rest of the sectors remained stable. Demand from the Chinese market is expected to maintain its momentum for three to four weeks. Then, the demand will turn weak. After 1Q18, it will change to India and Japan.
Polysilicon
This week, China’s Ministry of Commerce announced the result of China’s double reverse tax rate for the polysilicon suppliers in Korea. Although the average tax rate increased, the tax rate of OCI, which supplied the largest amount for China, only changed from 2.4% to 4.4%. In terms of the current price of RMB 148/kg, there is only RMB 3/kg for bargaining. Presently, sales of polysilicon have remained full. There are chances that OCI will transfer the tax rate cost to the downstream sector. However, because polysilicon price has remained high for a long time, the quoted price is likely to rise completely.Their final transaction price, on the other hand, will only experience an increase of RMB 1-2/kg.
Si-wafer
Mono-si and multi-si wafer prices have remained stable this week. However, because of the weak demand for mono-si PERC PV cell on the market, stock clearance of mono-si wafer suffered the impact again. The PV cell manufacturers, which are more flexible on the production line, have transferred part of the mono-si production line to multi-si in order to increase the utilization rate, making the unbalanced demands and supplies of diamond wire saw multi-si wafer and mono-si wafer become severe. For multi-si wafer, because mono-si wafer price didn’t fall, currently its price hasn’t declined yet. Thus, price is likely to remain steady until the middle of December.
PV cell
Because the prices of mono-si and multi-si wafer didn’t decrease, mono-si and multi-si PV cell prices basically remained flat this week, except mono-si PERC PV cell price. The reason why mono-si PERC PV cell price has declined is that the demands in Europe and the US became weak. Under the influences of the removal of MIP by the European Union and the sluggish demand on the US market, mono-si PERC had to reduce previous high profit in order to maintain its competitiveness compared with other competitors which had higher price–performance ratio. In addition, because the weak situation on the markets in Europe and the US will remain until 1Q18, mono-si PERC had to speed up increasing the price–performance ratio to take over Japanese market and Chinese market of distributed system in 1Q18.
Module
With the support of lowering prices on the supply chains in previous weeks, module price decreased as well and part of the end demand appeared. Meanwhile, because the demand of distributed system in China started to reach its peak, the market this week experienced a boom instead of the sluggish situation in late October. However, because the demand still focused on Chinese local market and some overseas markets which pursued price–performance ratio, demand for high efficiency product was poor, lowering the prices of Southeast Asia’s and Korea’s manufacturers which mainly exported goods to Europe and the US.
Module demand is expected to remain steady in China until the middle of December, before shifting into markets such as India and Japan in 1Q18.

",
2017-11-30 17:33 ,"
                                Mono-Si PV Cell still Suffered Great Pressure, Short-Term Price Had Little Chance to Be Improved: Price Trend                            ",https://www.energytrend.com/pricequotes/20171130-12074.html,"









This week, the entire price in solar supply chain didn’t change much; however, there are still a number of noteworthy developments. Demands of mono-si and multi-si continued to show opposite trends, and the mono-si supply chain suffered more pressures. This trend is expected to continue into the near future. In terms of the future market prices, they will start to reflect the increase of mono-si inventory and the insufficient supply of diamond wire saw multi-si wafer.
Polysilicon
Although the result of China’s double reverse tax rate for the polysilicon suppliers in Korea has been released, because it mainly influenced mono-si and the tax rate didn’t change much, the impact on the entire average price was small. Only quoted price range expanded.
Polysilicon prices in China varied depending on materials quality, manufacturer and payment method, remaining basically at RMB 146-154/kg. For the market, due to the demand of downstream multi-si wafer, current supply and demand of polysilicon are still tight. However, the overhauls of polysilicon industry have come to the end. Thus, the supply in late December will increase. Yet, the price on the market will likely decline starting from late December. Currently, there are only a few amounts of spot goods, and only some dealers have responded to the change of double reverse tax rate. The entire price has a small chance to increase.
Si-wafer
Mono-si and multi-si wafer prices this week didn’t change. However, there were two different trends because the end demands for mono-si and multi-si products weren’t the same: the demand for multi-si wafer was tight, while the demand for mono-si wafer remained weak.
Though the quoted prices of mono-si wafer from the major manufacturers remained the same, spot market suffered more pressures due to the insufficient demand of downstream high efficiency products, making some spot prices start to drop and the bottom price reach RMB 5.5/pc.
For multi-si wafer, because diamond wire saw multi-si PV cell price was RMB 0.05/W lower than slurry saw multi-si PV cell price, orders tended to come from diamond wire saw multi-si PV cell, boosting the demand for diamond wire saw multi-si wafer and causing insufficient supply. However, owing to the uncertainty of future market and the maintenance of competitive advantage against mono-si, quoted prices of diamond wire saw multi-si wafer from manufacturers mostly remained flat.
PV cell
This week, multi-si PV cell price stayed the same. Yet, because the market share of diamond wire saw PV cell, which has lower average price, became higher, the entire average price of multi-si PV cell slightly decreased. This week, diamond wire saw multi-si PV cell price was RMB 1.66-1.71/W and the main low-priced product was color shift product; slurry saw multi-si PV cell price was RMB 1.72-1.74/W.
For mono-si PV cell, because of the weak end demand, output and sales volume of mono-si decreased, especially for the mono-si PV cells in Taiwan. Because they gradually lost the advantage of trade barrier, the price dropped deeply, making the distance between mono-si PV cell prices from Chinese manufacturers become short. This week, mono-si PV cell price from Taiwanese manufacturers was USD 0.24-0.245/W. Chinese manufacturers’ price was RMB 1.68-1.73/W. Mono-si PERC PV cell price has kept decreasing. The price from Taiwanese manufacturers dropped to USD 0.255-0.265/W. The lowest price from Chinese manufacturers has approached RMB 1.9/W, forcing the general mono-si PV cell price to go down.
Module
This week, because of the downstream strong demand, multi-si module price was quite stable relatively. The price from Chinese first-tier manufacturers reached RMB 2.75-2.8/W and the second-tier manufacturers’ price was RMB 2.7-2.75/W. Mono-si and high efficiency module prices went down owing to the decrease of PV cell price, especially for 290-300W mono-si PERC module. Its price kept declining due to downstream weak demand. Module price this week was around USD 0.39-0.46/W. The lowest price for 290W module has become close to the general mono-si prices of USD 0.37/W and RMB 2.88/W.
During October and November in 2017, the US market has become a risky one because of Section 201 petition. Driven by benefits and shipping goals, some module manufacturers chose the end of December as the deadline and shipped to the US to accumulate the goods, making the inventory in the US increase. The main shipment was multi-si module and it became one of the main supports for recent demand on the multi-si market.

",
2017-12-07 18:20 ,"
                                Mono-Si Prices Have Kept Dropping and the Competition with Multi-Si Has Become Severe: Price Trend                            ",https://www.energytrend.com/pricequotes/20171207-12084.html,"









This week, the price movements are mostly concentrated in the mono-si supply chain. Because there were sufficient inventories for mono-si wafer and mono-si PV cell, the prices in this week have dropped, making the gap between multi-si wafer price become small. On the other hand, multi-si supply chain has largely turned to diamond wire saw technology, making mono-si products suffer great competitive pressure on prices.
This week, the prices of mono-si PV cells have fallen below those of slurry saw multi-si PV cells. Mono-si wafer price per watt has been lower than slurry saw multi-si wafer price per watt. This drop for mono-si prices is expected to be improved after the third week of December.
Polysilicon
Polysilicon price this week was stable. However, the average price of dense materials for mono-si slightly increased, enlarging the range of high price. The spread between mono-si materials and multi-si materials has been expanding gradually and has approached RMB 15/kg.
Si-wafer
Multi-si wafer this week was steady. Owing to some manufacturers’ decreasing demand for wire saw of mono-si, the strained supply of wafers made from diamond wire saws has eased. In terms of mono-si wafer, the price went down due to the recent weak demand and inventory pressure. The leading manufacturers of mono-si wafer had their own capacities of PV cell and module, so the decreases were smaller; however, during the current condition of sluggish mono-si market and the transition of PV cell manufacturers into multi-si, other small and mid-sized manufacturers which didn’t have downstream product lines suffered more inventory pressure and the decreases were obvious. This week, the mainstream price of mono-si wafer was RMB 5.4-5.5/pc, and overseas price, which is still falling, was USD 0.72-0.74/pc. The low level price from some small manufacturers has reached RMB 5.0-5.1/pc and the general price was RMB 5.2-5.3/pc.
PV cell
This week, slurry saw multi-si PV cell price has been RMB 1.71-1.74/W and diamond wire saw multi-si PV cell price was RMB 1.66-1.7/W. Mono-si PV cell price has declined to RMB 1.68-1.7/W, which was similar to diamond wire saw multi-si PV cell price. Mono-si PERC PV cell price has kept decreasing as well. Taiwan’s mono-si PERC PV cell price for efficiency of 21-21.2% was USD 0.255-0.262/W, almost approaching Chinese manufacturers’ price of RMB 1.9-2/W.
Module
The main demands of this month came from Chinese subsidy program, which had impacts on investing starters and price–performance ratio, and distributed market. Although the spread between mono and multi-si PV cell became small, the end market hasn’t reacted to the decrease in prices for mono-si supply chain because of the time difference between designing project and actual order and the spread between mono and multi-si module.
After two weeks, it is expected that the market demand will start to become weak after the end of shipping season in the end of the year. A short empty period of demand will occur, pulling the prices of mono and multi-si modules closer. Then, mono-si demand will improve. The condition of price drop for mono-si wafer and PV cell for weeks will have been solved as well.

",
2017-12-14 17:08 ,"
                                Mono-Si Prices in December Have Become Stable; Multi-Si Orders to Continue until January: Price Trend                            ",https://www.energytrend.com/pricequotes/20171214-12095.html,"









This week, the focus of the market was on the change of the mono-si supply chain. Due to the rapid decline of mono-si price, the demand of this week has improved, and some PV cell manufacturers can finally stop inventory accumulation. Yet, because mono-si wafer’s supply was sufficient, its inventory has become full.
Polysilicon
Because of the increase of China’s antidumping duties for the polysilicon suppliers in Korea and the continuous downstream orders, the supply of polysilicon was still tight, and the entire price slightly increased. The polysilicon price for mono-si remained at RMB 152-157/kg, and the polysilicon price for multi-si was RMB 146-152/kg.
Si-wafer
Although the downstream demand for mono-si wafer was weak, some manufacturers eased the pressure of lowering price by digesting inventory on their own, making si-wafer price this week become stable. However, the small manufacturers who were unable to digest on their own still had to lower their prices.
As the inventory of PV cell manufacturers started to decrease, mono-si wafer price can have chance to remain stable. Though the decline of mono-si PV cell price increased the price–performance ratio of mono-si products, owing to the unbalance of the entire supply and demand, the price trend of mono-si in the short-term still became weak. Under the circumstances, because of the well condition of the first-tier manufacturers, the orders of multi-si wafer have been extended to January, and the price remained steady.
PV cell
The end market started to purchase mono-si products. Besides, more PV cell manufacturers lowered the percentage of mono-si PV cell production line. The speed of accumulating inventory for mono-si PV cell has become slow. This week, the mainstream mono-si PV cell price was RMB 1.68-1.7/W, which was almost close to diamond wire saw multi-si PV cell price. After a week, the spread increased the willingness of purchasing mono-si products in the market. Like si-wafer sector, although the normal mono-si PV cell price can stop from decreasing, the trend was still weak. However, because the availability and supply for mono-si PV cell production line declined, the unbalance between supply and demand can be improved quickly.
Module
The demand for December mainly came from Chinese subsidy program, the year-end sales of distributed system and the demand before the start of section 201 petition. In addition, because of the seasonal demand in 1Q18 for India and Japan, the orders became higher in December. Although the main demand focused on multi-si, with the participation of Japanese market and the change from multi-si to mono-si for the demand of few Chinese distributed systems, the demand of mono-si started to be improved.

",
2017-12-26 10:40 ,"
                                Price Decline in Mono-Si Supply Chain Has Eased; Trade Policies to Determine Solar Market Trends in the Near Future                            ",https://www.energytrend.com/pricequotes/20171226-12108.html,"











Prices of mono-Si wafers and cells were more stable to some degree in the week of 21 December 2017. Although small- and medium-size suppliers lowered their prices as demand was still sluggish, the price decline began to moderate because product margins are already razor thin. First-tier suppliers of mono-Si products have been the main beneficiaries of the demand in China, India, and Japan. Furthermore, they still have to complete some deferred overseas orders. Therefore, prices of mono-Si products from first-tier suppliers are expected to remain steady to January 2018 as they will continue to process orders until that time.
China has released its 2018 FIT scheme, the US government is expected to make a major announcement on solar trade before the Chinese New Year. The solar PV market will be following closely on the policies of the two countries in the near future.
Polysilicon
The polysilicon section of the supply chain has been receiving copious amounts of orders during this December. Prices have also gone up due to occasions of demand outpacing supply. From the production side, issues concerning plant operations (including malfunctioning of the power generation system) have constrained the overall output. From the market side, major suppliers of mono-Si wafers have stepped up their purchases to ensure they have sufficient inventory. Pressures from both ends therefore have tightened the supply. In China, polysilicon prices for clients in the mono-Si and multi-Si markets for the week of 21 December stood around RMB 153-158/kg and 147-154/kg, respectively. Prices of polysilicon outside China (on the international market) were within the range of USD 14.5-18.6/kg.
Wafers
Market demand has managed to keep prices of multi-Si wafers stable. Wafer suppliers are also switching to diamond wire (DW) slicing, but the production of diamond wire has not been growing at a sufficient pace to keep up with the transition. As wafer suppliers allocate more of their processing capacity to DW slicing, they have found that there is not enough diamond wire available. This has emerged as the main factor behind the recent supply bottleneck for multi-Si wafers.
For week of 21 December, prices from the leading mono-Si wafer suppliers were around RMB 5.3-5.5/pc (or USD 0.71-0.73/pc), while prices from the second-tier suppliers were generally around RMB 5.1-5.3. Some small- and medium-size suppliers of mono-Si wafers had lowered their prices to RMB 4.8-5/pc in order to clear their inventories by the end of the year. Nevertheless, the demand for mono-Si products is rising, so the price trend of mono-Si wafers is expected to be stable in the following week. 
Cells
Prices of multi-Si cells remained constant this week, whereas prices of mono-Si cells experienced fluctuations. Prices of multi-Si cells from DW-sliced wafers were maintained within RMB 1.66-1.7/W (USD 0.216-0.22/W). Prices of mono-Si PERC cells by contrast had fallen below RMB 1.8/W due to Chinese cell suppliers undercutting each other. In China, prices of mono-Si PERC cells were RMB 1.75-1.9/W in the week of 21 December. Prices of mono-Si PERC cells from Taiwanese suppliers stopped falling and came to USD 0.25-0.265/W during the same period.
Modules
Prices were generally stable for modules. To spread the demand over a longer period, major module suppliers have outsourced their orders and will continue with their production until January 2018. On the other hand, the recent wave of demand in China’s distributed generation (DG) market is starting to subside. Medium- and small-size module suppliers are seeing less orders for January and expressing worries about the future of the market. The Chinese government has announced FIT reduction for DG systems starting on 1 January 2018. However, there will be some remnant demand related to China’s FIT market. In addition, there is still some unfulfilled demand related to the objectives of the Top Runner Program for 2017.

",
2017-12-28 17:53 ,"
                                Leading Manufacturers Have Lowered Mono-Si Wafer Prices, Influencing the Entire Si-Wafer Sector: Price Trend                            ",https://www.energytrend.com/pricequotes/20171228-12115.html,"









This week, owing to the announcement of lowering on-grid prices from NDRC, the local demand grew, bringing a few supports for the demand in January, 2018. In terms of supply chain, because of the expectation of weak demand for 1Q18, both mono-si wafer and multi-si wafer manufacturers have lowered the quoted prices of January to strengthen their competitiveness in the downstream sector. Thus, the focus is still on the war between mono-si wafer and multi-si wafer. Both sides will focus on each other’s range of spread to reduce prices.
Polysilicon
The polysilicon section this week was similar to last week. Under the impact of downstream si-wafer demands and the material inventory strategies from some si-wafer manufacturers, the demand remained strong. Some prices slightly increased, but there was a limitation to their growth.
Si-wafer
Although the demands of mono-si products were improved, to increase the competitiveness of mono-si products in 1Q18, the mono-si wafer’s leading manufacturers actively lowered their prices by RMB 0.2/pc, making the quoted price reach RMB 5.3-5.4/pc. The quoted price in US dollars reached USD 0.71-0.72/pc, prompting other mono-si wafer manufacturers to reduce their prices. However, owing to the previous bad condition of mono-si on the market and differences between strike prices and quoted prices, the actual impact this time was lower than RMB 0.12/pc.
On the other hand, in order to maintain the spread, the multi-si wafermanufacturers decreased the prices as well. Yet, since it happened unexpectedly, currently there are still some manufacturers without adjusted prices. It is expected that there will be a complete decrease in prices. Diamond wire saw multi-si wafer price this week was RMB 4.5-4.7/pc. Slurry sawing multi-si wafer price was RMB 4.8-5/pc.
PV cell
Although mono-si wafer and multi-si wafer lowered the quoted prices this week, PV cell manufacturers are expected to reduce the prices next week. This week, mono-si PV cell price was RMB 1.68-1.7/W and around USD 0.23/W in US dollars. Diamond wire saw multi-si PV cell price remained at RMB 1.66-1.7/W and USD 0.215-0.22/W in US dollars.
In terms of PERC cell, though the price declined this week, it started to become stable. Due to the rising demands on Japanese and European markets, it is expected that PERC products’ requirements can be increased with the competitiveness brought by previous decrease.
Module
Under the influence of the decrease for on-grid prices, this week there were some installations before the end of 2017. Since time wasn’t enough, the numbers of installations were low. However, because many systems opted to connect the grid first, the orders will be extended until January, increasing the short-term demand domestically.
In addition, owing to the increased demands in India and Japan and the continuous supply for some massive overseas tenders, the entire demand in January will remain. Yet, because the total demand in 1Q18 is largely lower than the supply, it is expected that the future module price will tend to decrease according to the prices reduction on the upstream sector such as si-wafer and PV cell.

",
2018-01-04 16:15 ,"
                                PV Cell Still under Great Pressure Due to Lowered Si-Wafer Price and China’s Weak Demand: Price Trend                            ",https://www.energytrend.com/pricequotes/20180104-12124.html,"









Last week, the decrease of si-wafer prices has influenced the downstream PV cell manufacturers. However, because there are differences between the previous price trends of mono-si PV cell and multi-si PV cell, plus, their shipping markets are different, the decreases were not the same. The decrease of multi-si PV cell prices was greater because of the declining orders from China; yet, because mono-si PV cell prices of December have largely lowered and the orders from Japan increased after January, the decrease of mono-si PV cell prices was smaller.
Changes of prices in other sectors were stable. However, the exchange rate of the RMB to the US dollar has generally risen.
Polysilicon
Although the demand from end market after January was lower than December, owing to the lack of inventory for polysilicon, the price this week didn’t change much. The price of polysilicon used by multi-si wafer was RMB 147-154/kg, while the price of polysilicon used by mono-si wafer was RMB 153-158/kg.
Si-wafer
Because the major manufacturers of mono-si wafer and multi-si wafer reduced the prices last week, lots of si-wafer manufacturers lowered the prices as well this week, making the average price decline slightly. Diamond wire saw multi-si wafer price was RMB 4.5-4.65/pc and USD 0.635-0.65/pc in US dollars. In terms of mono-si wafer, the demand slightly grew and some manufacturers have decreased their prices last week. Therefore, the decline was smaller. The price of the first-tier manufacturers was RMB 5.2-5.4/pc. The price of the second-tier manufacturers was RMB 5.1-5.25/pc. Besides, the price in US dollars was USD 0.7/pc.
PV cell
Because of the decreasing prices of mono-si wafer and multi-si wafer last week, PV cell price this week started to show a general decline. Diamond wire saw multi-si PV cell price was RMB 1.64-1.68/W and USD 0.212-0.217/W in US dollars. However, China’s domestic demand turned weak and the main order came from overseas market, making the orders and sales of domestic demand-based middle- and small-manufacturers go down.
In terms of mono-si, because the supply was lower than last week and the demand slightly grew, the price remained stable this week. Mono-si PV cell price was RMB 1.66-1.69/W.
Module
Though Japan and India’s demands for module started to rise, China’s domestic demand was low, resulting in the differentiation in orders. China’s first-tier and second-tier manufacturers, which have the ability to export goods, had plenty of orders. Yet, for the manufacturers which focus on local market, their orders decreased significantly.
This week, the module price gradually declined. The 270-275W multi-si module price was RMB 2.68-2.76/W. The 280-285W mono-si module price was RMB 2.76-2.81/W. The 290-300W mono-si PERC module price was RMB 2.83-2.95/W.

",
